filer_cik,filer_name,filing_date,entity_cik,entity_name,entity_ticker,mention_count,relationships
0001443646,"Booz Allen Hamilton Holding Corp",2014-03-31,1467373,"Accenture plc",ACN,1,mentioned
0001444363,"GAIN Capital Holdings, Inc.",2013-12-31,1114446,"UBS AG",HDLB,2,mentioned,partner
0001444363,"GAIN Capital Holdings, Inc.",2013-12-31,1821424,"Ucommune International Ltd",UK,2,investment,mentioned
0000910108,"LEXINGTON REALTY TRUST",2011-12-31,26780,"DANA Inc",DAN,2,affiliate
0000910108,"LEXINGTON REALTY TRUST",2011-12-31,1737339,"Aurora Mobile Ltd",JG,2,mentioned,joint-venture
0000910108,"LEXINGTON REALTY TRUST",2011-12-31,936468,"LOCKHEED MARTIN CORP",LMT,1,mentioned
0000910108,"LEXINGTON REALTY TRUST",2011-12-31,26172,"CUMMINS INC",CMI,1,mentioned
0000910108,"LEXINGTON REALTY TRUST",2011-12-31,899689,"VORNADO REALTY TRUST",VNO-PN,1,mentioned
0000910108,"LEXINGTON REALTY TRUST",2012-12-31,26780,"DANA Inc",DAN,2,affiliate
0000910108,"LEXINGTON REALTY TRUST",2012-12-31,1737339,"Aurora Mobile Ltd",JG,2,joint-venture
0000910108,"LEXINGTON REALTY TRUST",2012-12-31,936468,"LOCKHEED MARTIN CORP",LMT,1,mentioned
0000910108,"LEXINGTON REALTY TRUST",2012-12-31,26172,"CUMMINS INC",CMI,1,mentioned
0000910108,"LEXINGTON REALTY TRUST",2012-12-31,1018724,"AMAZON COM INC",AMZN,1,mentioned
0000910108,"LEXINGTON REALTY TRUST",2012-12-31,899689,"VORNADO REALTY TRUST",VNO-PN,1,mentioned
0000910108,"LEXINGTON REALTY TRUST",2013-12-31,26780,"DANA Inc",DAN,2,affiliate
0000910108,"LEXINGTON REALTY TRUST",2013-12-31,936468,"LOCKHEED MARTIN CORP",LMT,1,mentioned
0000910108,"LEXINGTON REALTY TRUST",2013-12-31,26172,"CUMMINS INC",CMI,1,mentioned
0000910108,"LEXINGTON REALTY TRUST",2013-12-31,1018724,"AMAZON COM INC",AMZN,1,mentioned
0000910108,"LEXINGTON REALTY TRUST",2013-12-31,899689,"VORNADO REALTY TRUST",VNO-PN,1,mentioned
0001445049,"Energy Future Competitive Holdings CO",2011-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,4,affiliate,joint-venture,mentioned
0001445049,"Energy Future Competitive Holdings CO",2011-12-31,945394,"Service Properties Trust",SVC,3,affiliate,acquisition
0001445049,"Energy Future Competitive Holdings CO",2011-12-31,4904,"AMERICAN ELECTRIC POWER CO INC",AEP,1,mentioned
0001445049,"Energy Future Competitive Holdings CO",2012-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,4,affiliate,joint-venture,mentioned
0001445049,"Energy Future Competitive Holdings CO",2012-12-31,4904,"AMERICAN ELECTRIC POWER CO INC",AEP,1,mentioned
0001445049,"Energy Future Competitive Holdings Co LLC",2013-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,4,affiliate,joint-venture
0001445049,"Energy Future Competitive Holdings Co LLC",2013-12-31,4904,"AMERICAN ELECTRIC POWER CO INC",AEP,1,mentioned
0000710507,"FIRST BANKS, INC",2009-12-31,1904616,"Baker Global Asset Management Inc.",BAKR,1,divestiture
0000710507,"FIRST BANKS, INC",2010-12-31,1475841,"National Bank Holdings Corp",NBHC,2,mentioned
0000710507,"FIRST BANKS, INC",2010-12-31,720672,"STIFEL FINANCIAL CORP",SF-PB,2,partner
0000710507,"FIRST BANKS, INC",2010-12-31,1839154,"Nevada King Gold Corp.",NKGFF,1,contract
0000710507,"FIRST BANKS, INC",2012-12-31,1839154,"Nevada King Gold Corp.",NKGFF,1,contract
0000710507,"FIRST BANKS, INC",2012-12-31,720672,"STIFEL FINANCIAL CORP",SF-PB,1,partner
0001445146,"Energy Future Intermediate Holding CO LLC",2011-12-31,312070,"BARCLAYS BANK PLC",VXX,1,mentioned
0001445146,"Energy Future Intermediate Holding CO LLC",2012-12-31,312070,"BARCLAYS BANK PLC",VXX,1,mentioned
0001445146,"Energy Future Intermediate Holding CO LLC",2013-12-31,312070,"BARCLAYS BANK PLC",VXX,1,mentioned
0001012771,"FBL FINANCIAL GROUP INC",2009-12-31,1273813,"ASSURED GUARANTY LTD",AGO,1,mentioned
0000066382,"MILLER HERMAN INC",2010-05-29,895421,"MORGAN STANLEY",MS-PQ,2,mentioned
0000743316,"MAXIM INTEGRATED PRODUCTS INC",2010-06-26,50863,"INTEL CORP",INTC,1,competitor
0000743316,"MAXIM INTEGRATED PRODUCTS INC",2010-06-26,1424929,"FOX FACTORY HOLDING CORP",FOXF,1,mentioned
0000743316,"MAXIM INTEGRATED PRODUCTS INC",2010-06-26,1730168,"Broadcom Inc.",AVGO,1,mentioned
0001059103,"ACTIVANT SOLUTIONS INC /DE/",2010-09-30,789019,"MICROSOFT CORP",MSFT,8,investment,mentioned,customer,competitor,supplier
0001059103,"ACTIVANT SOLUTIONS INC /DE/",2010-09-30,1000184,"SAP SE",SAPGF,3,mentioned,competitor
0001059103,"ACTIVANT SOLUTIONS INC /DE/",2010-09-30,40987,"GENUINE PARTS CO",GPC,2,affiliate
0001059103,"ACTIVANT SOLUTIONS INC /DE/",2010-09-30,51143,"INTERNATIONAL BUSINESS MACHINES CORP",IBM,1,customer
0001393883,"DICE HOLDINGS, INC.",2010-12-31,789019,"MICROSOFT CORP",MSFT,1,supplier
0001393883,"DICE HOLDINGS, INC.",2010-12-31,936468,"LOCKHEED MARTIN CORP",LMT,1,major-customer
0001393883,"DICE HOLDINGS, INC.",2010-12-31,320193,"Apple Inc.",AAPL,1,mentioned
0001418135,"Dr Pepper Snapple Group, Inc.",2010-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,mentioned
0001418135,"Dr Pepper Snapple Group, Inc.",2010-12-31,895421,"MORGAN STANLEY",MS-PQ,1,mentioned
0001418135,"Dr Pepper Snapple Group, Inc.",2010-12-31,1083522,"JONES SODA CO",JSDA,1,mentioned
0001418135,"Dr Pepper Snapple Group, Inc.",2010-12-31,320193,"Apple Inc.",AAPL,1,mentioned
0000913885,"TRIQUINT SEMICONDUCTOR INC",2010-12-31,1107457,"INFINEON TECHNOLOGIES AG",IFNNF,2,contract,affiliate
0000913885,"TRIQUINT SEMICONDUCTOR INC",2010-12-31,50863,"INTEL CORP",INTC,1,supplier
0001043604,"JUNIPER NETWORKS INC",2010-12-31,1571996,"Dell Technologies Inc.",DELL,1,contract
0001043604,"JUNIPER NETWORKS INC",2010-12-31,1094517,"TOYOTA MOTOR CORP/",TOYOF,1,mentioned
0001043604,"JUNIPER NETWORKS INC",2010-12-31,1897762,"Ingram Micro Holding Corp",INGM,1,contract
0001043604,"JUNIPER NETWORKS INC",2010-12-31,789019,"MICROSOFT CORP",MSFT,1,mentioned
0001043604,"JUNIPER NETWORKS INC",2010-12-31,51143,"INTERNATIONAL BUSINESS MACHINES CORP",IBM,1,supplier
0001405041,"Momentive Performance Materials Inc.",2010-12-31,1858681,"Apollo Global Management, Inc.",APO,3,mentioned,affiliate
0001405041,"Momentive Performance Materials Inc.",2010-12-31,40545,"GENERAL ELECTRIC CO",GE,3,affiliate
0001405041,"Momentive Performance Materials Inc.",2010-12-31,1114446,"UBS AG",HDLB,2,mentioned
0001405041,"Momentive Performance Materials Inc.",2010-12-31,1489393,"LyondellBasell Industries N.V.",LYB,1,affiliate
0001408100,"Kennedy-Wilson Holdings, Inc.",2010-12-31,1408100,"Kennedy-Wilson Holdings, Inc.",KW,4,affiliate
0001408100,"Kennedy-Wilson Holdings, Inc.",2010-12-31,897802,"SPECIAL OPPORTUNITIES FUND, INC.",SPE,1,partner
0000731657,"SPIRE CORP",2010-12-31,1126956,"SPIRE INC",SR-PA,1,mentioned
0000906553,"BOYD GAMING CORP",2010-12-31,906553,"BOYD GAMING CORP",BYD,3,mentioned
0000906553,"BOYD GAMING CORP",2010-12-31,789570,"MGM Resorts International",MGM,2,contract
0001033032,"SILVERLEAF RESORTS INC",2010-12-31,320193,"Apple Inc.",AAPL,3,mentioned
0001033032,"SILVERLEAF RESORTS INC",2010-12-31,37996,"FORD MOTOR CO",F-PB,1,mentioned
0001033032,"SILVERLEAF RESORTS INC",2010-12-31,1696355,"Bright Scholar Education Holdings Ltd",BEDU,1,partner
0001330399,"Federal Home Loan Bank of Pittsburgh",2010-12-31,1737339,"Aurora Mobile Ltd",JG,5,mentioned,affiliate
0001330399,"Federal Home Loan Bank of Pittsburgh",2010-12-31,1026214,"FEDERAL HOME LOAN MORTGAGE CORP",FMCCG,1,mentioned
0001330399,"Federal Home Loan Bank of Pittsburgh",2010-12-31,1273813,"ASSURED GUARANTY LTD",AGO,1,acquisition
0001482512,"Hudson Pacific Properties, Inc.",2010-12-31,1482512,"Hudson Pacific Properties, Inc.",HPP,2,mentioned
0001482512,"Hudson Pacific Properties, Inc.",2010-12-31,312070,"BARCLAYS BANK PLC",VXX,1,contract
0001091312,"SYMBION INC/TN",2010-12-31,886982,"GOLDMAN SACHS GROUP INC",GS-PC,1,mentioned
0001336545,"AMERICAN APPAREL, INC",2010-12-31,1977837,"MADE IN USA INC.",ALXY,3,mentioned
0001336545,"AMERICAN APPAREL, INC",2010-12-31,927971,"BANK OF MONTREAL /CAN/",CARU,2,mentioned
0001336545,"AMERICAN APPAREL, INC",2010-12-31,947263,"TORONTO DOMINION BANK",TDBCP,1,mentioned
0000815065,"STERIS CORP",2011-03-31,1805833,"System1, Inc.",SSTPW,6,mentioned,customer
0000815065,"STERIS CORP",2011-03-31,1757898,"STERIS plc",STE,4,mentioned,investment
0001094739,"FINISAR CORP",2011-04-30,895421,"MORGAN STANLEY",MS-PQ,1,mentioned
0001094739,"FINISAR CORP",2011-04-30,50863,"INTEL CORP",INTC,1,mentioned
0001065034,"MAGMA DESIGN AUTOMATION INC",2011-05-01,1022321,"GENESIS ENERGY LP",GEL,4,mentioned
0001065034,"MAGMA DESIGN AUTOMATION INC",2011-05-01,1070494,"ACADIA PHARMACEUTICALS INC",ACAD,1,acquisition
0001065034,"MAGMA DESIGN AUTOMATION INC",2011-05-01,804328,"QUALCOMM INC/DE",QCOM,1,customer-concentration
0001065034,"MAGMA DESIGN AUTOMATION INC",2011-05-01,1730168,"Broadcom Inc.",AVGO,1,major-customer
0000098752,"TOROTEL INC",2011-04-30,12927,"BOEING CO",BA,2,mentioned
0000319201,"KLA TENCOR CORP",2011-06-30,1114446,"UBS AG",HDLB,1,mentioned
0000319201,"KLA TENCOR CORP",2011-06-30,50863,"INTEL CORP",INTC,1,mentioned
0000743316,"MAXIM INTEGRATED PRODUCTS INC",2011-06-25,1730168,"Broadcom Inc.",AVGO,1,mentioned
0000743316,"MAXIM INTEGRATED PRODUCTS INC",2011-06-25,50863,"INTEL CORP",INTC,1,mentioned
0000743316,"MAXIM INTEGRATED PRODUCTS INC",2011-06-25,1424929,"FOX FACTORY HOLDING CORP",FOXF,1,mentioned
0001387467,"ALPHA & OMEGA SEMICONDUCTOR Ltd",2011-06-30,932787,"STMicroelectronics N.V.",STM,2,competitor
0001387467,"ALPHA & OMEGA SEMICONDUCTOR Ltd",2011-06-30,1107457,"INFINEON TECHNOLOGIES AG",IFNNF,2,competitor
0001387467,"ALPHA & OMEGA SEMICONDUCTOR Ltd",2011-06-30,1387467,"ALPHA & OMEGA SEMICONDUCTOR Ltd",AOSL,1,mentioned
0000929887,"APOLLO GROUP INC",2011-08-31,858877,"CISCO SYSTEMS, INC.",CSCO,1,acquisition
0000912603,"SCHNITZER STEEL INDUSTRIES INC",2011-08-31,1065696,"LKQ CORP",LKQ,1,divestiture
0001273784,"NATIONAL BEEF PACKING CO LLC",2011-08-27,1778016,"NovaBridge Biosciences",NBP,2,mentioned
0001273784,"NATIONAL BEEF PACKING CO LLC",2011-08-27,12659,"H&R BLOCK INC",HRB,1,mentioned
0000100548,"UGI UTILITIES INC",2011-09-30,1053092,"CREDIT SUISSE AG",USOI,1,mentioned
0000100548,"UGI UTILITIES INC",2011-09-30,922224,"PPL Corp",PPL,1,acquisition
0000100548,"UGI UTILITIES INC",2011-09-30,884614,"UGI CORP /PA/",UGI,1,affiliate
0000854701,"INTEGRATED SILICON SOLUTION INC",2011-09-30,50863,"INTEL CORP",INTC,2,acquisition
0001441634,"Avago Technologies LTD",2011-10-30,1090872,"AGILENT TECHNOLOGIES, INC.",A,3,mentioned,acquisition
0001441634,"Avago Technologies LTD",2011-10-30,858877,"CISCO SYSTEMS, INC.",CSCO,2,customer
0001441634,"Avago Technologies LTD",2011-10-30,1107457,"INFINEON TECHNOLOGIES AG",IFNNF,1,mentioned
0001441634,"Avago Technologies LTD",2011-10-30,723125,"MICRON TECHNOLOGY INC",MU,1,contract
0001441634,"Avago Technologies LTD",2011-10-30,1032975,"LOGITECH INTERNATIONAL S.A.",LOGI,1,mentioned
0001441634,"Avago Technologies LTD",2011-10-30,1091587,"ABB LTD",ABLZF,1,mentioned
0001441634,"Avago Technologies LTD",2011-10-30,932787,"STMicroelectronics N.V.",STM,1,customer
0001047166,"UNITED RENTALS NORTH AMERICA INC",2011-12-31,1067701,"UNITED RENTALS, INC.",URI,10,mentioned,affiliate
0001047166,"UNITED RENTALS NORTH AMERICA INC",2011-12-31,1368519,"North American Construction Group Ltd.",NOA,2,mentioned
0001047166,"UNITED RENTALS NORTH AMERICA INC",2011-12-31,715153,"HONDA MOTOR CO LTD",HMC,1,mentioned
0001477294,"Sensata Technologies Holding N.V.",2011-12-31,1477294,"Sensata Technologies Holding plc",ST,34,affiliate,mentioned,partner
0001477294,"Sensata Technologies Holding N.V.",2011-12-31,97476,"TEXAS INSTRUMENTS INC",TXN,7,mentioned,acquisition
0001477294,"Sensata Technologies Holding N.V.",2011-12-31,37996,"FORD MOTOR CO",F-PB,5,mentioned,customer
0001477294,"Sensata Technologies Holding N.V.",2011-12-31,773840,"HONEYWELL INTERNATIONAL INC",HON,2,mentioned
0001477294,"Sensata Technologies Holding N.V.",2011-12-31,106640,"WHIRLPOOL CORP /DE/",WHR,1,divestiture
0001477294,"Sensata Technologies Holding N.V.",2011-12-31,715153,"HONDA MOTOR CO LTD",HMC,1,mentioned
0000027904,"DELTA AIR LINES INC /DE/",2011-12-31,4962,"AMERICAN EXPRESS CO",AXP,11,mentioned,divestiture,contract,supplier,customer
0000027904,"DELTA AIR LINES INC /DE/",2011-12-31,12927,"BOEING CO",BA,5,contract,mentioned
0000027904,"DELTA AIR LINES INC /DE/",2011-12-31,27904,"DELTA AIR LINES, INC.",DAL,4,mentioned
0000027904,"DELTA AIR LINES INC /DE/",2011-12-31,1053092,"CREDIT SUISSE AG",USOI,1,partner
0000027904,"DELTA AIR LINES INC /DE/",2011-12-31,312070,"BARCLAYS BANK PLC",VXX,1,partner
0000027904,"DELTA AIR LINES INC /DE/",2011-12-31,37996,"FORD MOTOR CO",F-PB,1,supplier
0000027904,"DELTA AIR LINES INC /DE/",2011-12-31,1038683,"RYANAIR HOLDINGS PLC",RYAAY,1,affiliate
0001410997,"American Realty Capital Trust, Inc.",2011-12-31,936468,"LOCKHEED MARTIN CORP",LMT,4,mentioned
0001410997,"American Realty Capital Trust, Inc.",2011-12-31,320193,"Apple Inc.",AAPL,1,mentioned
0001442505,"Clearwire Corp /DE",2011-12-31,50863,"INTEL CORP",INTC,21,mentioned,affiliate,contract,investment,supplier-dependency,supplier,equity-stake
0001442505,"Clearwire Corp /DE",2011-12-31,895421,"MORGAN STANLEY",MS-PQ,1,mentioned
0001442505,"Clearwire Corp /DE",2011-12-31,804328,"QUALCOMM INC/DE",QCOM,1,mentioned
0001442505,"Clearwire Corp /DE",2011-12-31,1730168,"Broadcom Inc.",AVGO,1,mentioned
0001442505,"Clearwire Corp /DE",2011-12-31,320193,"Apple Inc.",AAPL,1,mentioned
0001048286,"MARRIOTT INTERNATIONAL INC /MD/",2011-12-30,1524358,"MARRIOTT VACATIONS WORLDWIDE Corp",VAC,4,license,mentioned,contract
0001390844,"WABCO Holdings Inc.",2011-12-31,26172,"CUMMINS INC",CMI,4,customer,customer-concentration,joint-venture,partner
0001390844,"WABCO Holdings Inc.",2011-12-31,1699150,"Ingersoll Rand Inc.",IR,4,affiliate
0001390844,"WABCO Holdings Inc.",2011-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,3,investment
0001390844,"WABCO Holdings Inc.",2011-12-31,789019,"MICROSOFT CORP",MSFT,1,mentioned
0001466258,"Ingersoll-Rand plc",2011-12-31,1699150,"Ingersoll Rand Inc.",IR,15,mentioned,affiliate
0001466258,"Ingersoll-Rand plc",2011-12-31,310158,"Merck & Co., Inc.",MRK,1,supplier
0000320575,"PIONEER DRILLING CO",2011-12-31,37996,"FORD MOTOR CO",F-PB,2,mentioned
0000320575,"PIONEER DRILLING CO",2011-12-31,1444406,"ECOPETROL S.A.",EC,1,mentioned
0000320575,"PIONEER DRILLING CO",2011-12-31,1163739,"NABORS INDUSTRIES LTD",NBR,1,acquisition
0001500554,"AMERICAN REALTY CAPITAL - RETAIL CENTERS OF AMERICA, INC.",2011-12-31,897802,"SPECIAL OPPORTUNITIES FUND, INC.",SPE,3,partner
0001317630,"ITC Holdings Corp.",2011-12-31,201533,"CONSUMERS ENERGY CO",CMS-PB,11,contract,mentioned,joint-venture,license,acquisition
0001317630,"ITC Holdings Corp.",2011-12-31,1053092,"CREDIT SUISSE AG",USOI,1,mentioned
0000021665,"COLGATE PALMOLIVE CO",2011-12-31,21665,"COLGATE PALMOLIVE CO",CL,20,mentioned
0000021665,"COLGATE PALMOLIVE CO",2011-12-31,217410,"UNILEVER PLC",UL,4,mentioned,acquisition
0000913144,"RENAISSANCERE HOLDINGS LTD",2011-12-31,913144,"RENAISSANCERE HOLDINGS LTD",RNR,77,affiliate
0000913144,"RENAISSANCERE HOLDINGS LTD",2011-12-31,1528188,"Worldwide NFT Inc.",WNFT,1,mentioned
0000913144,"RENAISSANCERE HOLDINGS LTD",2011-12-31,1448893,"Essent Group Ltd.",ESNT,1,partner
0000913144,"RENAISSANCERE HOLDINGS LTD",2011-12-31,1089113,"HSBC HOLDINGS PLC",HBCYF,1,affiliate
0000913144,"RENAISSANCERE HOLDINGS LTD",2011-12-31,911421,"PARTNERRE LTD",PREJF,1,partner
0000913144,"RENAISSANCERE HOLDINGS LTD",2011-12-31,1267395,"ASPEN INSURANCE HOLDINGS LTD",AHL,1,affiliate
0000913144,"RENAISSANCERE HOLDINGS LTD",2011-12-31,764478,"BEST BUY CO INC",BBY,1,supplier-dependency
0000913144,"RENAISSANCERE HOLDINGS LTD",2011-12-31,1160106,"Lloyds Banking Group plc",LYG,1,affiliate
0000913144,"RENAISSANCERE HOLDINGS LTD",2011-12-31,1214816,"AXIS CAPITAL HOLDINGS LTD",AXS,1,partner
0000913144,"RENAISSANCERE HOLDINGS LTD",2011-12-31,947484,"ARCH CAPITAL GROUP LTD.",ACGLO,1,affiliate
0000108772,"XEROX CORP",2011-12-31,1770450,"Xerox Holdings Corp",XRX,2,mentioned,contract
0000108772,"XEROX CORP",2011-12-31,789019,"MICROSOFT CORP",MSFT,1,license
0001047127,"AMKOR TECHNOLOGY INC",2011-12-31,804328,"QUALCOMM INC/DE",QCOM,4,mentioned,customer-concentration,supplier
0001047127,"AMKOR TECHNOLOGY INC",2011-12-31,1047127,"AMKOR TECHNOLOGY, INC.",AMKR,3,investment,mentioned
0001047127,"AMKOR TECHNOLOGY INC",2011-12-31,932787,"STMicroelectronics N.V.",STM,3,mentioned,supplier
0001047127,"AMKOR TECHNOLOGY INC",2011-12-31,1730168,"Broadcom Inc.",AVGO,3,mentioned,customer
0001047127,"AMKOR TECHNOLOGY INC",2011-12-31,1107457,"INFINEON TECHNOLOGIES AG",IFNNF,3,mentioned,customer
0001047127,"AMKOR TECHNOLOGY INC",2011-12-31,51143,"INTERNATIONAL BUSINESS MACHINES CORP",IBM,1,supplier
0000751364,"NATIONAL RETAIL PROPERTIES, INC.",2011-12-31,1737339,"Aurora Mobile Ltd",JG,3,mentioned
0001124610,"VMWARE, INC.",2011-12-31,789019,"MICROSOFT CORP",MSFT,10,competitor,partner,mentioned,supplier
0001124610,"VMWARE, INC.",2011-12-31,1018724,"AMAZON COM INC",AMZN,4,customer,competitor,mentioned,supplier
0001124610,"VMWARE, INC.",2011-12-31,50863,"INTEL CORP",INTC,3,divestiture,mentioned
0001124610,"VMWARE, INC.",2011-12-31,2488,"ADVANCED MICRO DEVICES INC",AMD,1,mentioned
0001124610,"VMWARE, INC.",2011-12-31,320193,"Apple Inc.",AAPL,1,mentioned
0000818479,"DENTSPLY INTERNATIONAL INC /DE/",2011-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,3,mentioned
0000818479,"DENTSPLY INTERNATIONAL INC /DE/",2011-12-31,1562805,"Mitsui Kinzoku Co Ltd./ADR",XZJCF,2,mentioned
0000818479,"DENTSPLY INTERNATIONAL INC /DE/",2011-12-31,9631,"BANK OF NOVA SCOTIA",BNS,1,affiliate
0000818479,"DENTSPLY INTERNATIONAL INC /DE/",2011-12-31,1472033,"Citibank,N.A./ADR",JTGEY,1,mentioned
0000818479,"DENTSPLY INTERNATIONAL INC /DE/",2011-12-31,10456,"BAXTER INTERNATIONAL INC",BAX,1,supplier
0000024545,"MOLSON COORS BREWING CO",2011-12-31,895421,"MORGAN STANLEY",MS-PQ,4,mentioned
0000024545,"MOLSON COORS BREWING CO",2011-12-31,275694,"BARINGS CORPORATE INVESTORS",MCI,4,mentioned,affiliate
0000024545,"MOLSON COORS BREWING CO",2011-12-31,9389,"BALL Corp",BALL,2,supplier,joint-venture
0000024545,"MOLSON COORS BREWING CO",2011-12-31,1142231,"HEINEKEN HOLDING N V",HKHHY,1,license
0000024545,"MOLSON COORS BREWING CO",2011-12-31,823768,"WASTE MANAGEMENT INC",WM,1,affiliate
0001111335,"VISTEON CORP",2011-12-31,37996,"FORD MOTOR CO",F-PB,17,affiliate,contract,mentioned,customer-concentration,customer,supplier-dependency
0001111335,"VISTEON CORP",2011-12-31,1111335,"VISTEON CORP",VC,3,mentioned
0001111335,"VISTEON CORP",2011-12-31,842162,"LEAR CORP",LEA,2,mentioned
0001111335,"VISTEON CORP",2011-12-31,715153,"HONDA MOTOR CO LTD",HMC,2,mentioned
0001111335,"VISTEON CORP",2011-12-31,1094517,"TOYOTA MOTOR CORP/",TOYOF,2,mentioned,joint-venture
0001111335,"VISTEON CORP",2011-12-31,1067318,"DAIMLER AG",MBGAF,1,mentioned
0001111335,"VISTEON CORP",2011-12-31,1744489,"Walt Disney Co",DIS,1,supplier
0001111335,"VISTEON CORP",2011-12-31,51143,"INTERNATIONAL BUSINESS MACHINES CORP",IBM,1,supplier
0001111335,"VISTEON CORP",2011-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,mentioned
0001374310,"CBOE Holdings, Inc.",2011-12-31,1156375,"CME GROUP INC.",CME,1,mentioned
0001013871,"NRG ENERGY, INC.",2011-12-31,1013871,"NRG ENERGY, INC.",NRG,17,mentioned,affiliate
0001013871,"NRG ENERGY, INC.",2011-12-31,92103,"SOUTHERN CALIFORNIA EDISON Co",SCE-PN,2,customer
0001013871,"NRG ENERGY, INC.",2011-12-31,895421,"MORGAN STANLEY",MS-PQ,1,mentioned
0001013871,"NRG ENERGY, INC.",2011-12-31,1130310,"CENTERPOINT ENERGY INC",CNP,1,mentioned
0001013871,"NRG ENERGY, INC.",2011-12-31,1005731,"IDT CORP",IDT,1,mentioned
0001013871,"NRG ENERGY, INC.",2011-12-31,1022321,"GENESIS ENERGY LP",GEL,1,partner
0000899629,"ACADIA REALTY TRUST",2011-12-31,27419,"TARGET CORP",TGT,2,acquisition
0000031791,"PERKINELMER INC",2012-01-01,936468,"LOCKHEED MARTIN CORP",LMT,1,mentioned
0001047340,"FRESH DEL MONTE PRODUCE INC",2011-12-30,1047340,"FRESH DEL MONTE PRODUCE INC",FDP,1,contract
0000892553,"CHART INDUSTRIES INC",2011-12-31,892553,"CHART INDUSTRIES INC",GTLS,11,mentioned,acquisition
0000892553,"CHART INDUSTRIES INC",2011-12-31,895421,"MORGAN STANLEY",MS-PQ,1,mentioned
0000018349,"SYNOVUS FINANCIAL CORP",2011-12-31,18349,"SYNOVUS FINANCIAL CORP",SNV-PD,3,mentioned,investment
0001283699,"METROPCS COMMUNICATIONS INC",2011-12-31,50863,"INTEL CORP",INTC,1,mentioned
0001283699,"METROPCS COMMUNICATIONS INC",2011-12-31,109177,"Spectrum Brands Holdings, Inc.",SPB,1,joint-venture
0001503828,"American Realty Capital Trust III, Inc.",2011-12-31,897802,"SPECIAL OPPORTUNITIES FUND, INC.",SPE,5,partner
0001503828,"American Realty Capital Trust III, Inc.",2011-12-31,1026214,"FEDERAL HOME LOAN MORTGAGE CORP",FMCCG,1,mentioned
0001501745,"American Realty Capital Daily Net Asset Value Trust, Inc.",2011-12-31,897802,"SPECIAL OPPORTUNITIES FUND, INC.",SPE,4,partner
0001298946,"DiamondRock Hospitality Co",2011-12-31,1298946,"DiamondRock Hospitality Co",DRH-PA,6,partner,mentioned
0001298946,"DiamondRock Hospitality Co",2011-12-31,1094517,"TOYOTA MOTOR CORP/",TOYOF,2,mentioned
0001298946,"DiamondRock Hospitality Co",2011-12-31,12927,"BOEING CO",BA,1,mentioned
0001298946,"DiamondRock Hospitality Co",2011-12-31,936468,"LOCKHEED MARTIN CORP",LMT,1,mentioned
0001298946,"DiamondRock Hospitality Co",2011-12-31,715153,"HONDA MOTOR CO LTD",HMC,1,mentioned
0001298946,"DiamondRock Hospitality Co",2011-12-31,789019,"MICROSOFT CORP",MSFT,1,mentioned
0000909791,"ULTRATECH INC",2011-12-31,50863,"INTEL CORP",INTC,3,customer-concentration,mentioned
0000909791,"ULTRATECH INC",2011-12-31,895421,"MORGAN STANLEY",MS-PQ,1,customer
0001339048,"Western Refining, Inc.",2011-12-31,1506307,"KINDER MORGAN, INC.",EP-PC,1,mentioned
0000822818,"CLEAN HARBORS INC",2011-12-31,927971,"BANK OF MONTREAL /CAN/",CARU,1,acquisition
0000822818,"CLEAN HARBORS INC",2011-12-31,822818,"CLEAN HARBORS INC",CLH,1,mentioned
0001405041,"Momentive Performance Materials Inc.",2011-12-31,40545,"GENERAL ELECTRIC CO",GE,5,license,affiliate,acquisition
0001405041,"Momentive Performance Materials Inc.",2011-12-31,1858681,"Apollo Global Management, Inc.",APO,3,affiliate,partner
0001405041,"Momentive Performance Materials Inc.",2011-12-31,1489393,"LyondellBasell Industries N.V.",LYB,1,affiliate
0000943320,"TRUMP ENTERTAINMENT RESORTS, INC.",2011-12-31,34088,"EXXON MOBIL CORP",XOM,1,supplier
0000943320,"TRUMP ENTERTAINMENT RESORTS, INC.",2011-12-31,1174922,"WYNN RESORTS LTD",WYNN,1,mentioned
0000927003,"ADVANCED ENERGY INDUSTRIES INC",2011-12-31,927003,"ADVANCED ENERGY INDUSTRIES INC",AEIS,3,mentioned
0001476246,"Tropicana Entertainment Inc.",2011-12-31,813762,"ICAHN ENTERPRISES L.P.",IEP,1,mentioned
0001466538,"COWEN GROUP, INC.",2011-12-31,312069,"BARCLAYS PLC",BCS,1,customer
0001127342,"GMX RESOURCES INC",2011-12-31,96223,"Jefferies Financial Group Inc.",JEF,2,affiliate
0001422105,"Noranda Aluminum Holding CORP",2011-12-31,949157,"CENTURY ALUMINUM CO",CENX,2,joint-venture,contract
0001422105,"Noranda Aluminum Holding CORP",2011-12-31,1858681,"Apollo Global Management, Inc.",APO,1,mentioned
